"number","total_stations","distance_covered","start_time","end_time","journey_days","journey_time","train_type","is_superfast","average_speed","DelayOverall","DelayDiscreate"
"12532",12,279,"16:35","21:35",0,5,"Long Distance",TRUE,55.8,10.1166666666667,0.708333333333333
"12533",16,1428,"19:45","20:05",1,24.3333333333333,"Long Distance",TRUE,58.6849315068493,18.2042253521127,0.676056338028169
"12534",15,1428,"08:20","08:40",1,24.3333333333333,"Long Distance",TRUE,58.6849315068493,13.3466666666667,1.60666666666667
"12535",12,919,"14:25","07:15",1,16.8333333333333,"Long Distance",TRUE,54.5940594059406,41.0416666666667,2.66666666666667
"12536",12,919,"12:20","05:05",1,16.75,"Long Distance",TRUE,54.865671641791,9.36111111111111,1.11111111111111
"12537",15,544,"20:10","06:00",1,9.83333333333333,"Long Distance",TRUE,55.3220338983051,74.1964285714286,6.23214285714286
"12538",15,544,"07:30","17:45",0,10.25,"Long Distance",TRUE,53.0731707317073,42.9428571428571,8.71428571428571
"12539",18,2553,"10:50","08:50",2,46,"Long Distance",TRUE,55.5,10.1764705882353,0.882352941176471
"12540",18,2532,"20:00","16:40",2,44.6666666666667,"Long Distance",TRUE,56.6865671641791,5.36842105263158,-1.57894736842105
"12541",15,1682,"21:50","04:00",2,30.1666666666667,"Long Distance",TRUE,55.7569060773481,50.015873015873,3.07142857142857
"12542",15,1682,"11:10","17:05",1,29.9166666666667,"Long Distance",TRUE,56.2228412256267,38.3955223880597,5.97761194029851
"12547",11,867,"22:15","13:40",1,15.4166666666667,"Long Distance",TRUE,56.2378378378378,20.2666666666667,2.95238095238095
"12548",11,867,"16:55","08:20",1,15.4166666666667,"Long Distance",TRUE,56.2378378378378,22.5321100917431,1.56880733944954
"12549",18,1873,"12:00","21:10",1,33.1666666666667,"Long Distance",TRUE,56.4723618090452,24.3529411764706,3.70588235294118
"12550",18,1873,"05:00","14:20",1,33.3333333333333,"Long Distance",TRUE,56.19,17.3888888888889,0
"12551",29,3025,"08:30","14:00",2,53.5,"Long Distance",TRUE,56.5420560747664,66.0363636363636,10.3636363636364
"12552",29,3025,"14:00","18:30",2,52.5,"Long Distance",TRUE,57.6190476190476,NA,NA
"12553",21,1187,"09:30","06:40",1,21.1666666666667,"Long Distance",TRUE,56.0787401574803,66.6095238095238,6.04285714285714
"12554",21,1187,"19:50","17:15",1,21.4166666666667,"Long Distance",TRUE,55.4241245136187,58.2142857142857,3.98214285714286
"12555",15,964,"16:35","10:00",1,17.4166666666667,"Long Distance",TRUE,55.3492822966507,49.1851851851852,6.37037037037037
"12556",15,964,"16:25","09:50",1,17.4166666666667,"Long Distance",TRUE,55.3492822966507,44.3484848484849,5.39393939393939
"12557",16,1060,"12:35","07:50",1,19.25,"Long Distance",TRUE,55.0649350649351,41.2708333333333,4.82638888888889
"12558",16,1060,"14:50","10:25",1,19.5833333333333,"Long Distance",TRUE,54.1276595744681,84.14375,12.425
"12559",4,755,"19:30","08:10",1,12.6666666666667,"Long Distance",TRUE,59.6052631578947,16.4,10.9
"12560",4,755,"18:55","07:00",1,12.0833333333333,"Long Distance",TRUE,62.4827586206897,35.375,11.475
"12561",22,1234,"14:00","12:30",1,22.5,"Long Distance",TRUE,54.8444444444444,192.931937172775,21.8848167539267
"12562",21,1234,"20:35","19:15",1,22.6666666666667,"Long Distance",TRUE,54.4411764705882,258.12,31.192
"12565",11,1174,"08:35","05:35",1,21,"Long Distance",TRUE,55.9047619047619,40.1743119266055,5.55963302752294
"12566",11,1174,"14:15","11:25",1,21.1666666666667,"Long Distance",TRUE,55.4645669291339,121.990909090909,13.6909090909091
"12567",8,224,"07:00","11:00",0,4,"Long Distance",TRUE,56,14.8875,2.1875
"12568",8,224,"12:45","16:45",0,4,"Long Distance",TRUE,56,39.975,6.4125
"12569",22,1252,"12:00","08:20",1,20.3333333333333,"Long Distance",TRUE,61.5737704918033,32.6818181818182,7.71212121212121
"12570",22,1252,"16:55","13:30",1,20.5833333333333,"Long Distance",TRUE,60.8259109311741,123.651515151515,8.10606060606061
"12577",40,3047,"16:10","23:30",2,55.3333333333333,"Long Distance",TRUE,55.066265060241,61.3333333333333,1.36111111111111
"12578",39,3047,"07:20","14:25",2,55.0833333333333,"Long Distance",TRUE,55.3161875945537,41.8333333333333,2.69230769230769
"12581",6,755,"22:30","12:20",1,13.8333333333333,"Long Distance",TRUE,54.578313253012,22.5423728813559,4.98305084745763
"12582",6,755,"22:25","11:20",1,12.9166666666667,"Long Distance",TRUE,58.4516129032258,47.2333333333333,11.25
"12583",5,480,"05:00","13:00",0,8,"Long Distance",TRUE,60,12.8,3.35
"12584",5,480,"14:05","22:55",0,8.83333333333333,"Long Distance",TRUE,54.3396226415094,21.5882352941176,9.88235294117647
"12587",18,1248,"14:20","12:35",1,22.25,"Long Distance",TRUE,56.0898876404494,NA,NA
"12588",18,1248,"22:45","20:25",1,21.6666666666667,"Long Distance",TRUE,57.6,788.5,275
"12589",31,1829,"06:35","15:10",1,32.5833333333333,"Long Distance",TRUE,56.1329923273657,53.5161290322581,-0.451612903225806
"12590",31,1829,"07:20","15:20",1,32,"Long Distance",TRUE,57.15625,66.6393442622951,5.63934426229508
"12591",39,2535,"06:35","04:20",2,45.75,"Long Distance",TRUE,55.4098360655738,158.56,3.85333333333333
"12592",39,2528,"17:20","15:05",2,45.75,"Long Distance",TRUE,55.2568306010929,NA,NA
"12593",6,585,"22:45","09:35",1,10.8333333333333,"Long Distance",TRUE,54,8.83333333333333,0
"12594",6,585,"22:45","09:45",1,11,"Long Distance",TRUE,53.1818181818182,11.25,3.33333333333333
"12601",31,889,"20:20","12:25",1,16.0833333333333,"Long Distance",TRUE,55.2746113989637,32.5806451612903,0.870967741935484
"12602",33,889,"13:20","05:40",1,16.3333333333333,"Long Distance",TRUE,54.4285714285714,13.6424242424242,0.409090909090909
"12603",22,715,"16:45","05:45",1,13,"Long Distance",TRUE,55,29.4863636363636,0.627272727272727
"12604",21,715,"16:50","05:55",1,13.0833333333333,"Long Distance",TRUE,54.6496815286624,12.3285714285714,-0.271428571428571
"12605",13,426,"15:45","23:25",0,7.66666666666667,"Long Distance",TRUE,55.5652173913043,14.4728682170543,0.286821705426357
"12606",13,426,"04:30","12:10",0,7.66666666666667,"Long Distance",TRUE,55.5652173913043,9.15384615384615,-0.423076923076923
"12607",13,362,"15:35","21:35",0,6,"Long Distance",TRUE,60.3333333333333,22.1550387596899,1.0077519379845
"12608",13,362,"06:30","12:15",0,5.75,"Long Distance",TRUE,62.9565217391304,12.4786324786325,0.401709401709402
"12609",19,362,"13:35","20:05",0,6.5,"Long Distance",TRUE,55.6923076923077,31.8031914893617,1.20212765957447
"12610",19,362,"08:00","14:30",0,6.5,"Long Distance",TRUE,55.6923076923077,13.0894736842105,0.142105263157895
"12611",11,2175,"06:10","10:25",1,28.25,"Long Distance",TRUE,76.9911504424779,23.1363636363636,2.72727272727273
"12612",11,2176,"15:55","20:15",1,28.3333333333333,"Long Distance",TRUE,76.8,32.9090909090909,1.36363636363636
"12613",3,139,"11:15","13:45",0,2.5,"Long Distance",TRUE,55.6,6.06666666666667,1.36666666666667
"12614",3,139,"15:00","17:30",0,2.5,"Long Distance",TRUE,55.6,14.6,6.16666666666667
"12615",41,2188,"19:15","07:10",2,35.9166666666667,"Long Distance",TRUE,60.9187935034803,26.0457317073171,1.08231707317073
"12616",40,2188,"17:50","06:20",2,36.5,"Long Distance",TRUE,59.9452054794521,32.84,0.215
"12617",47,3066,"13:15","13:15",2,48,"Long Distance",TRUE,63.875,33.05625,0.529166666666667
"12618",47,3066,"09:15","10:00",2,48.75,"Long Distance",TRUE,62.8923076923077,57.8958333333333,1.02083333333333
"12619",24,1186,"15:20","07:30",1,16.1666666666667,"Long Distance",TRUE,73.360824742268,45.2916666666667,0.791666666666667
"12620",22,1186,"14:35","06:35",1,16,"Long Distance",TRUE,74.125,52.2477064220183,1.44036697247706
"12621",12,2182,"22:00","07:05",2,33.0833333333333,"Long Distance",TRUE,65.9546599496222,14.3888888888889,1.36111111111111
"12622",11,2182,"22:30","07:10",2,32.6666666666667,"Long Distance",TRUE,66.7959183673469,9.23863636363636,-0.727272727272727
"12623",21,922,"19:45","11:45",1,16,"Long Distance",TRUE,57.625,44.9312169312169,1.16931216931217
"12624",22,922,"14:50","07:30",1,16.6666666666667,"Long Distance",TRUE,55.32,34.2318181818182,1.65909090909091
"12625",43,3035,"11:15","13:45",2,50.5,"Long Distance",TRUE,60.0990099009901,29.5847176079734,0.760797342192691
"12626",42,3035,"11:25","14:35",2,51.1666666666667,"Long Distance",TRUE,59.3159609120521,67.4523809523809,1.57857142857143
"12627",35,2406,"19:20","10:30",2,39.1666666666667,"Long Distance",TRUE,61.4297872340426,26.2942857142857,0.494285714285714
"12628",34,2406,"21:15","13:40",2,40.4166666666667,"Long Distance",TRUE,59.5298969072165,50.2222222222222,0.977124183006536
"12629",11,2611,"13:45","13:00",2,47.25,"Long Distance",TRUE,55.2592592592593,10.7179487179487,0.666666666666667
"12630",11,2610,"08:45","06:20",2,45.5833333333333,"Long Distance",TRUE,57.2577696526508,17.1212121212121,0.151515151515152
"12631",15,653,"20:10","08:00",1,11.8333333333333,"Long Distance",TRUE,55.1830985915493,26.255033557047,0.597315436241611
"12632",16,653,"19:25","07:10",1,11.75,"Long Distance",TRUE,55.5744680851064,18.9236111111111,0.347222222222222
"12633",17,742,"17:30","06:50",1,13.3333333333333,"Long Distance",TRUE,55.65,14.1503267973856,-0.156862745098039
"12634",18,742,"17:20","06:50",1,13.5,"Long Distance",TRUE,54.962962962963,13.962962962963,-0.308641975308642
"12635",10,497,"13:20","21:25",0,8.08333333333333,"Long Distance",TRUE,61.4845360824742,9.61,-0.58
"12636",11,497,"07:00","14:40",0,7.66666666666667,"Long Distance",TRUE,64.8260869565217,10.6,-0.272727272727273
"12637",11,497,"21:20","06:15",1,8.91666666666667,"Long Distance",TRUE,55.7383177570093,18.5090909090909,-0.681818181818182
"12638",12,497,"20:35","05:35",1,9,"Long Distance",TRUE,55.2222222222222,11.9583333333333,-0.0583333333333333
"12639",12,362,"07:50","14:00",0,6.16666666666667,"Long Distance",TRUE,58.7027027027027,33.5,1.01851851851852
"12640",13,362,"15:00","21:05",0,6.08333333333333,"Long Distance",TRUE,59.5068493150685,13.4153846153846,-0.176923076923077
"12641",25,2921,"19:15","18:00",2,46.75,"Long Distance",TRUE,62.4812834224599,40.5,6.5
"12642",26,2921,"07:15","08:45",2,49.5,"Long Distance",TRUE,59.010101010101,24.5128205128205,-0.179487179487179
"12643",32,3013,"14:15","17:10",2,50.9166666666667,"Long Distance",TRUE,59.1751227495908,19.65625,0.78125
"12644",31,3013,"05:55","11:00",2,53.0833333333333,"Long Distance",TRUE,56.7598116169545,-2.32258064516129,-0.032258064516129
"12645",29,2807,"19:00","17:10",2,46.1666666666667,"Long Distance",TRUE,60.8014440433213,35.0862068965517,2.77586206896552
"12646",28,2807,"05:55","06:00",2,48.0833333333333,"Long Distance",TRUE,58.3778162911612,40.9285714285714,-0.285714285714286
"12647",28,2675,"15:05","14:15",2,47.1666666666667,"Long Distance",TRUE,56.7137809187279,25.0714285714286,0.357142857142857
"12648",28,2675,"08:35","09:15",2,48.6666666666667,"Long Distance",TRUE,54.9657534246575,45.75,0.178571428571429
"12649",8,2277,"22:00","09:15",2,35.25,"Long Distance",TRUE,64.5957446808511,15.0634920634921,2.9047619047619
"12650",8,2277,"06:40","19:35",1,36.9166666666667,"Long Distance",TRUE,61.6794582392777,27.9344262295082,2.88524590163934
"12651",14,2676,"00:15","18:00",1,41.75,"Long Distance",TRUE,64.0958083832335,10.9111111111111,3.55555555555556
"12652",14,2676,"07:15","03:45",2,44.5,"Long Distance",TRUE,60.1348314606742,9.68888888888889,-0.422222222222222
"12655",40,1891,"06:40","16:05",1,33.4166666666667,"Long Distance",TRUE,56.5885286783042,11.345,0.1125
"12656",41,1891,"09:35","18:45",1,33.1666666666667,"Long Distance",TRUE,57.0150753768844,11.4024390243902,0.0682926829268293
"12657",8,362,"23:15","05:10",1,5.91666666666667,"Long Distance",TRUE,61.1830985915493,11.1375,-1.2625
"12658",8,362,"22:40","04:45",1,6.08333333333333,"Long Distance",TRUE,59.5068493150685,7,-0.9
"12659",44,2584,"14:40","13:50",2,47.1666666666667,"Long Distance",TRUE,54.7844522968198,21.7727272727273,0
"12660",44,2584,"23:00","22:00",2,47,"Long Distance",TRUE,54.9787234042553,29.2272727272727,-0.113636363636364
"12661",18,670,"20:55","09:05",1,12.1666666666667,"Long Distance",TRUE,55.0684931506849,16.8611111111111,-0.0555555555555556
"12662",18,670,"18:30","06:40",1,12.1666666666667,"Long Distance",TRUE,55.0684931506849,13.1340782122905,0.653631284916201
"12663",23,2025,"16:10","04:15",2,36.0833333333333,"Long Distance",TRUE,56.1200923787529,14.7222222222222,-0.347222222222222
"12664",23,2025,"16:00","03:20",2,35.3333333333333,"Long Distance",TRUE,57.311320754717,4.70833333333333,-0.861111111111111
"12665",31,2431,"16:10","11:35",2,43.4166666666667,"Long Distance",TRUE,55.9923224568138,24.6875,0.09375
"12666",31,2431,"07:50","03:20",2,43.5,"Long Distance",TRUE,55.8850574712644,5.84375,-0.625
"12667",11,727,"18:50","08:05",1,13.25,"Long Distance",TRUE,54.8679245283019,14.0909090909091,0.818181818181818
"12668",11,727,"17:05","06:05",1,13,"Long Distance",TRUE,55.9230769230769,22.4545454545455,0.909090909090909
"12669",24,2342,"17:40","11:40",2,42,"Long Distance",TRUE,55.7619047619048,14.3611111111111,0.486111111111111
"12670",24,2342,"21:00","14:25",2,41.4166666666667,"Long Distance",TRUE,56.5472837022133,27.2291666666667,0
"12671",9,532,"21:15","06:15",1,9,"Long Distance",TRUE,59.1111111111111,17.6666666666667,-1.21111111111111
"12672",9,532,"19:45","05:05",1,9.33333333333333,"Long Distance",TRUE,57,11.2111111111111,-0.577777777777778
"12673",8,497,"22:10","06:15",1,8.08333333333333,"Long Distance",TRUE,61.4845360824742,16.4125,-0.6375
"12674",9,497,"22:40","06:45",1,8.08333333333333,"Long Distance",TRUE,61.4845360824742,17.2098765432099,0.567901234567901
"12675",11,497,"06:15","13:45",0,7.5,"Long Distance",TRUE,66.2666666666667,25.6666666666667,1.44444444444444
"12676",12,497,"14:55","22:25",0,7.5,"Long Distance",TRUE,66.2666666666667,22.2,1.5
"12677",14,587,"06:15","16:55",0,10.6666666666667,"Long Distance",TRUE,55.03125,20.2642857142857,1.23571428571429
"12678",14,587,"09:10","19:50",0,10.6666666666667,"Long Distance",TRUE,55.03125,22.3455882352941,2.67647058823529
"12679",12,497,"14:30","22:15",0,7.75,"Long Distance",TRUE,64.1290322580645,23.4666666666667,0.766666666666667
"12680",12,497,"06:15","13:50",0,7.58333333333333,"Long Distance",TRUE,65.5384615384615,13.5166666666667,-0.141666666666667
"12681",7,497,"22:30","06:40",1,8.16666666666667,"Long Distance",TRUE,60.8571428571429,17.9285714285714,-0.357142857142857
"12682",8,497,"23:30","07:20",1,7.83333333333333,"Long Distance",TRUE,63.4468085106383,15,1.875
"12683",14,625,"17:00","04:20",1,11.3333333333333,"Long Distance",TRUE,55.1470588235294,16.5714285714286,0
"12684",14,625,"18:45","06:05",1,11.3333333333333,"Long Distance",TRUE,55.1470588235294,14.6071428571429,0.892857142857143
"12685",18,889,"17:00","09:05",1,16.0833333333333,"Long Distance",TRUE,55.2746113989637,17.85,0.0944444444444444
"12686",18,889,"16:20","08:00",1,15.6666666666667,"Long Distance",TRUE,56.7446808510638,20.3,1.86666666666667
"12687",34,3116,"23:35","04:25",3,52.8333333333333,"Long Distance",TRUE,58.9779179810726,27.7333333333333,1.63333333333333
"12688",31,3087,"06:45","12:45",2,54,"Long Distance",TRUE,57.1666666666667,28.1022727272727,-1.17045454545455
"12689",19,927,"18:20","11:05",1,16.75,"Long Distance",TRUE,55.3432835820896,18.4473684210526,-0.0789473684210526
"12690",20,927,"19:40","12:25",1,16.75,"Long Distance",TRUE,55.3432835820896,40.475,2.375
"12691",11,529,"23:30","09:40",1,10.1666666666667,"Long Distance",TRUE,52.0327868852459,20.85,0.9
"12692",14,529,"18:25","05:15",1,10.8333333333333,"Long Distance",TRUE,48.8307692307692,43.0714285714286,2.5
"12693",22,656,"19:15","07:10",1,11.9166666666667,"Long Distance",TRUE,55.0489510489511,26.6727272727273,0.281818181818182
"12694",22,656,"19:50","07:45",1,11.9166666666667,"Long Distance",TRUE,55.0489510489511,16.6136363636364,0.118181818181818
"12695",21,922,"15:25","07:35",1,16.1666666666667,"Long Distance",TRUE,57.0309278350515,21.9047619047619,0.276190476190476
"12696",21,922,"17:15","10:00",1,16.75,"Long Distance",TRUE,55.044776119403,29.7190476190476,0.580952380952381
"12697",13,909,"15:15","06:35",1,15.3333333333333,"Long Distance",TRUE,59.2826086956522,23.3571428571429,0.678571428571429
"12698",13,909,"20:20","12:25",1,16.0833333333333,"Long Distance",TRUE,56.5181347150259,24.5666666666667,0.233333333333333
"12701",16,790,"21:50","12:10",1,14.3333333333333,"Long Distance",TRUE,55.1162790697674,23.4930555555556,0.833333333333333
"12702",17,790,"14:45","04:55",1,14.1666666666667,"Long Distance",TRUE,55.7647058823529,14.841059602649,1.47019867549669
"12703",26,1545,"07:25","09:35",1,26.1666666666667,"Long Distance",TRUE,59.0445859872611,61.2596899224806,2.28294573643411
"12704",27,1545,"15:55","17:45",1,25.8333333333333,"Long Distance",TRUE,59.8064516129032,16.5300751879699,1.81203007518797
"12705",14,383,"15:00","21:50",0,6.83333333333333,"Long Distance",TRUE,56.0487804878049,33.9032258064516,3.18548387096774
"12706",14,383,"07:40","14:25",0,6.75,"Long Distance",TRUE,56.7407407407407,11.9,0.342857142857143
"12707",19,2303,"05:40","18:00",1,36.3333333333333,"Long Distance",TRUE,63.3853211009174,10,3.31666666666667
"12708",19,2303,"07:15","21:35",1,38.3333333333333,"Long Distance",TRUE,60.0782608695652,28.25,0.510416666666667
"12709",17,644,"22:10","08:35",1,10.4166666666667,"Long Distance",TRUE,61.824,28.094674556213,-1.01775147928994
"12710",17,644,"22:55","09:20",1,10.4166666666667,"Long Distance",TRUE,61.824,26.9281045751634,4.3921568627451
"12711",14,431,"06:00","13:00",0,7,"Long Distance",TRUE,61.5714285714286,16.9142857142857,0.792857142857143
"12712",14,431,"14:05","21:10",0,7.08333333333333,"Long Distance",TRUE,60.8470588235294,24.8518518518519,1.82962962962963
"12713",9,351,"06:10","11:45",0,5.58333333333333,"Long Distance",TRUE,62.865671641791,22.2125,0.575
"12714",9,351,"16:15","22:10",0,5.91666666666667,"Long Distance",TRUE,59.3239436619718,12.5333333333333,-0.222222222222222
"12715",36,2081,"09:30","20:20",1,34.8333333333333,"Long Distance",TRUE,59.7416267942584,48.0032154340836,2.88102893890675
"12716",35,2081,"05:35","16:00",1,34.4166666666667,"Long Distance",TRUE,60.4648910411622,65.4914285714286,1.77714285714286
"12717",13,351,"12:40","18:35",0,5.91666666666667,"Long Distance",TRUE,59.3239436619718,41.9256198347107,6.62809917355372
"12718",13,351,"06:05","12:15",0,6.16666666666667,"Long Distance",TRUE,56.9189189189189,29.4846153846154,0.692307692307692
"12719",22,1711,"17:40","00:30",2,30.8333333333333,"Long Distance",TRUE,55.4918918918919,12.015873015873,0.714285714285714
"12720",22,1711,"20:30","03:05",2,30.5833333333333,"Long Distance",TRUE,55.9455040871935,8.35714285714286,-0.476190476190476
"12721",46,1670,"22:30","04:05",2,29.5833333333333,"Long Distance",TRUE,56.4507042253521,23.7771739130435,0.758152173913043
"12722",65,2097,"23:00","13:30",2,38.5,"Long Distance",TRUE,54.4675324675325,29.7717391304348,-0.128260869565217
"12723",18,1677,"06:25","09:05",1,26.6666666666667,"Long Distance",TRUE,62.8875,17.5277777777778,0.905555555555556
"12724",16,1677,"17:25","19:50",1,26.4166666666667,"Long Distance",TRUE,63.4826498422713,22.4375,0.9125
"12725",16,490,"13:00","21:50",0,8.83333333333333,"Long Distance",TRUE,55.4716981132075,21.3949044585987,0.78343949044586
"12726",16,490,"05:15","14:05",0,8.83333333333333,"Long Distance",TRUE,55.4716981132075,26.375,2.1875
"12727",21,711,"17:25","06:15",1,12.8333333333333,"Long Distance",TRUE,55.4025974025974,27.2355769230769,2.71634615384615
